AirBnB ID,Bedrooms,Bathrooms,Revenue,Occupancy Rate,ADR,Days Available,Lat,Lng
1275588529963831372,1,1,61727.36,41.15,781.36,192,25.1312283,55.15302664
1309131780851428717,0,1,61712.67,50.44,541.34,226,25.1122239,55.1385185
1078063303098174984,4,3.5,61686.97,30.49,907.16,223,25.10003242,55.15650619
1128065741388551863,2,2,60618.27,35.98,891.45,189,25.09874,55.14111
1299896815088980391,1,1,60405.26,62.56,440.91,219,25.11091085,55.13839857
1259275511477677492,0,1,59597.31,65.44,476.78,191,25.11211965,55.13795379
1276664792894749924,0,1,59219.05,41.55,650.76,219,25.11555,55.13518
1214405782785075374,1,1,59112.54,61.88,527.79,181,25.1117,55.13951
1325314175386698236,0,1,57147.76,63.56,399.63,225,25.11418,55.14036
21626081,1,1,57026.56,71.16,372.72,215,25.11064,55.13708
1310585679598601744,1,1,55836.67,49.3,526.76,215,25.10630828,55.14971214
1363447610368406143,1,1,55208.68,62.96,463.94,189,25.09793749,55.14068056
1349018120653232292,0,1,54830.41,71.18,336.38,229,25.11555,55.13518
1375180964741036553,1,1,53941.67,60,461.04,195,25.11135313,55.13880398
42527110,1,1,53008.85,63.04,456.97,184,25.11105,55.14035
1318724474118143468,0,1,52509.39,60.99,473.06,182,25.1170671,55.1364276
1114314938414103841,0,1,52131.12,50.26,543.03,191,25.11132,55.1401
1230144136004738382,1,1.5,50254.48,42.47,540.37,219,25.09858,55.13079
1370097812181872868,1,1.5,47220.99,31.96,761.63,194,25.1403692,55.1376193
